State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Haryana,Jhajjar,IOCL - Dhaur Charging Station,"Ground Floor, Dhaur, Beri, Jhajjar Road Dhaur",9992151938,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/28.6925396,76.692179/@27.7235514,76.2238405,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.7235514,76.2238405
Haryana,Jhajjar,IOCL - Maan Charging Station,"Ground Floor, Matanhail Jharli Road, Ruriawas Ahri",9813248181,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/28.592006,76.364635/@27.683392,76.0643376,7z/data=!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.683392,76.0643376
Haryana,Jhajjar,Tata Power -Tyres Apollo Charging Station,"Jhajjar Rewari Road, Jhajjarrural, Near Indian Oil Petrol Pump Jhajjhar",8527000290,AC TYPE 2,06:00 AM - 10:00 PM,"https://www.google.com/maps/dir/Current+Location/28.595416,76.660328",28.595416,76.660328
Haryana,Jhajjar,IOCL - Shree Balaji Charging Station,"Ground Floor, Bahadurgarh Rohad",9810246419,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/28.751239,76.806477/@27.7515518,76.2945713,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",27.7515518,76.2945713
Haryana,Jhajjar,HPCL - Radhey Krishna Charging Station,"GVC45 X7, AIIMS Rd, Badsa",2222863900,Bharat AC001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/28.520412,76.857422",28.520412,76.857422
Haryana,Jhajjar,Ather-Drishti Hyundai Charging Station,"Jhajjar - Bahadurgarh Rd, Near Nehru College",7676600900,,10:00 AM - 09:00 PM,"https://www.google.com/maps/dir/Current+Location/28.614595,76.690869",28.614595,76.690869
Haryana,Jind,IOCL - Khatkar Charging station,"Ground Floor, NH 352, Jind Narwana Rd, Khatkar Baroda",9416060100,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.346286,76.314261/@28.0303578,76.0382232,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.0303578,76.0382232
Haryana,Jind,IOCL - Deep Charging Station,"NH352, Vill, Baroda",9311291378,AC TYPE 2,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/29.426097,76.22301",29.426097,76.22301
Haryana,Jind,IOCL - Anant Charging Station,"Ground Floor, Bir Baraban, Jind Ahirka",9416270363,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.295826,76.304013/@28.0171432,76.043002,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.0171432,76.043002
Haryana,Jind,IOCL - Bhale Ram Charging Station,"Ground Floor, Mangalpur, Narwana Surbara Road Badanpur",9996015220,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Uattardhona,+Uttar+Pradesh/29.383167,76.266946/@28.0474749,76.024829,7z/data=!3m1!4b1!4m8!4m7!1m5!1m1!1s0x399be207e556dd5d:0x379527c1feb0fcbc!2m2!1d81.0648758!2d26.8912141!1m0?entry=ttu&g_ep=EgoyMDI1MDQzMC4xIKXMDSoASAFQAw%3D%3D",28.0474749,76.024829
