State,District,Station Name,Address,Contact,Services,Final Timing,Map URL,Latitude,Longitude
Jammu and Kashmir,Jammu,Statiq-Mc Donald's-NH 44,"NH 44, Domel",8066465757,AC TYPE 2,12:00 AM - 12:00 PM,"https://www.google.com/maps/dir/Current+Location/32.887868,74.95702",32.887868,74.95702
Jammu and Kashmir,Kathua,IOCL - Sureshta Charging Station,"Ground Floor, NH 1A Chek Shekhian",9419204685,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.383667,75.544684",32.383667,75.544684
Jammu and Kashmir,Kathua,BPCL - Aar Kay Charging Station,"CHHAK SAJJAN, ON NH44,KATH, Kathua",1800224344,CCS-II,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.38059,75.555314",32.38059,75.555314
Jammu and Kashmir,Kathua,BPCL - Ghagwal Charging Station,"NH 44, Ghagwal",18008332233,CCS-II,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.509855,75.217063",32.509855,75.217063
Jammu and Kashmir,Kulgam,IOCL - Shah E Hamdan Charging Station,"Ground Floor, Devsar, Akhal Anantnag",9419451999,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/33.635568,75.072731",33.635568,75.072731
Jammu and Kashmir,Srinagar,Tata Power - Valley View Service Station,Indian Oil Petrol Pump Sheltang,,CCS-IIBharat DC-001,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/34.077227,74.802392",34.077227,74.802392
Jammu and Kashmir,Srinagar,IOCL - Khan Charging Station,"Ground Floor, Wakura, Zazna, Ganderbal, Sambal Kangan Road Haran",9796322248,Bharat AC001AC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/34.229988,74.68008",34.229988,74.68008
Jammu and Kashmir,Srinagar,UTCL-51/A Shalimar Charging Station,BR 51/A Shalimar Bagh,9811105083,AC PLUG POINT,11:59 AM - 12:00 PM,"https://www.google.com/maps/dir/Current+Location/34.1485184,74.869477",34.1485184,74.869477
Jammu and Kashmir,Srinagar,MG - Srinagar Charging Station,"Tengopra Bypass, Bemina Bridge, Near Petrol Pump",8527000290,CCS-II,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/34.067301,74.773909",34.067301,74.773909
Jammu and Kashmir,Srinagar,Tata Power - Vivanta Dal View (Private - Charger),"Kralsangri, Brein",1942461111,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/34.10089,74.882751",34.10089,74.882751
Jammu and Kashmir,Udhampur,Hotel Reddison Square (Private - Charger),Katra,9310843937,Bharat AC001,10:00 AM - 07:00 PM,"https://www.google.com/maps/dir/Current+Location/32.9867,74.9238",32.9867,74.9238
Jammu and Kashmir,Udhampur,Statiq - Hotel mount view katra (Private - Charger),Jammu Road KATRA Katra,8493000986,AC PLUG POINT,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.9918,74.9306",32.9918,74.9306
Jammu and Kashmir,Udhampur,Statiq - Hotel Dolphin (Private - Charger),"Railway Rd, Katra",9419145322,AC PLUG POINT,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.9892,74.9289",32.9892,74.9289
Jammu and Kashmir,Udhampur,Tata Power - Hotel Trineter Resort ( Private - Charger),"Naag Mandir Road, Padora Enclave, Patnitop",8527000290,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/33.073572,75.336325",33.073572,75.336325
Jammu and Kashmir,Udhampur,Tata Power - Skyview By Empyrean (Patnitop),"Skyview Terrace, Karlah, Patnitop",8527000290,CCS-II,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/33.074704,75.334287",33.074704,75.334287
Jammu and Kashmir,Udhampur,Tata Power - Skyview By Empyrean Charging Station,"Skyview World, Sanget Valley Village Sanget, Chenani",8527000290,CCS-IIAC TYPE 2,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/33.074764,75.333767",33.074764,75.333767
Jammu and Kashmir,Udhampur,Statiq - Hotel Reddison Square Katra (Private - Charger),"Near Shrine Board Central Office, Katra",9622054960,AC PLUG POINT,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/32.98667,74.923952",32.98667,74.923952
Jammu and Kashmir,Udhampur,Ather - Vellore Charging Station,"Shop No. 1 To 4, Lalitha Complex, Chennai Bengaluru High Rd, (Near Collector Office), Vellore-",8066465757,Bharat AC001,12:00 AM - 11:59 PM,"https://www.google.com/maps/dir/Current+Location/12.93612068799803,79.1494017520773",12.93612069,79.14940175
